Rollno,Name,Gender,Caste,PWD,Rank,prefl,Seat Allotted,Preference Number
XYZ4190,student2466,F,Gen,No,4184,"[['SVNIT', 'ECE'], ['NITAP', 'MECH'], ['NITB', 'ECE'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITC', 'MECH'], ['MNNIT', 'CSE']]","Sorry, you got no seat",0
XYZ4190,student3810,M,Gen,No,4586,"[['NITG', 'ECE'], ['VNIT', 'MECH'], ['VNIT', 'MECH'], ['NITK', 'ECE'], ['NITAP', 'MECH'], ['NITAP', 'MECH'], ['SVNIT', 'CSE'], ['VNIT', 'ECE'], ['VNIT', 'CSE'], ['SVNIT', 'ECE']]","Sorry, you got no seat",0
XYZ4190,student1168,M,Res,No,3330,"[['NITG', 'AGRI'], ['VNIT', 'ECE'], ['NITB', 'ECE'], ['MNNIT', 'MECH'], ['SVNIT', 'ECE'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['VNIT', 'ECE'], ['MNNIT', 'MECH'], ['VNIT', 'CSE']]","['VNIT', 'ECE']",2
XYZ4190,student751,F,Gen,No,3033,"[['NITT', 'CIVIL'], ['NITC', 'MECH'], ['SVNIT', 'CSE'], ['MNNIT', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'MECH'], ['NITAP', 'CSE'], ['MNNIT', 'CSE'], ['NITK', 'MECH'], ['SVNIT', 'MECH']]","['NITT', 'CIVIL']",1
XYZ4191,student1779,F,Res,No,1862,"[['NITT', 'ECE'], ['NITB', 'CSE'], ['NITC', 'MECH'], ['NITB', 'ECE']]","['NITB', 'CSE']",2
XYZ4191,student2357,F,Gen,No,1364,"[['NITC', 'AGRI'], ['NITAP', 'CSE'], ['VNIT', 'ECE'], ['NITB', 'MECH'], ['NITC', 'ECE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITC', 'ECE'], ['NITC', 'CSE']]","['NITC', 'AGRI']",1
XYZ4191,student1150,M,Res,No,4593,"[['NITC', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'CSE'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'ECE'], ['NITB', 'ECE']]","Sorry, you got no seat",0
XYZ4192,student94,M,Gen,No,2338,"[['NITT', 'AGRI'], ['MNNIT', 'ECE'], ['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITB', 'MECH'], ['SVNIT', 'ECE'], ['NITG', 'ECE'], ['MNNIT', 'MECH'], ['VNIT', 'ECE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4194,student3368,F,Gen,No,778,"[['NITC', 'MECH'], ['MNNIT', 'MECH'], ['VNIT', 'CSE'], ['NITC', 'ECE'], ['NITG', 'CSE']]","['NITC', 'MECH']",1
XYZ4194,student3570,F,Gen,No,4072,"[['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITB', 'ECE'], ['MNNIT', 'CSE'], ['NITG', 'MECH'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITB', 'MECH'], ['NITB', 'MECH'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4195,student2170,M,Res,No,2263,"[['NITB', 'AGRI'], ['NITC', 'ECE'], ['NITT', 'ECE'], ['NITC', 'MECH'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'CSE'], ['NITC', 'MECH']]","['NITB', 'AGRI']",1
XYZ4197,student2635,M,Gen,No,3684,"[['NITAP', 'CIVIL'], ['NITT', 'MECH'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ4198,student2567,M,Gen,No,3507,"[['NITC', 'AGRI'], ['MNNIT', 'CSE'], ['NITB', 'CSE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'CSE'], ['NITAP', 'CSE'], ['NITB', 'MECH'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4198,student2971,F,Res,No,259,"[['NITAP', 'MECH'], ['MNNIT', 'CSE'], ['NITC', 'MECH'], ['VNIT', 'ECE'], ['NITT', 'MECH'], ['VNIT', 'ECE'], ['VNIT', 'ECE'], ['VNIT', 'MECH'], ['VNIT', 'ECE'], ['NITK', 'ECE']]","['NITAP', 'MECH']",1
XYZ4200,student2908,F,Res,Yes,3411,"[['MNNIT', 'CIVIL'], ['SVNIT', 'MECH'], ['NITG', 'ECE'], ['VNIT', 'MECH'], ['NITK', 'ECE']]","['VNIT', 'MECH']",4
XYZ4200,student1232,M,Gen,No,3598,"[['NITK', 'MECH'], ['NITK', 'ECE'], ['NITB', 'CSE'], ['NITT', 'ECE'], ['NITC', 'MECH'], ['NITC', 'MECH'], ['SVNIT', 'CSE'], ['NITC', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4201,student4374,M,Gen,No,421,"[['NITK', 'CSE'], ['SVNIT', 'ECE'], ['NITB', 'CSE'], ['NITT', 'MECH'], ['NITB', 'MECH'], ['MNNIT', 'ECE'], ['VNIT', 'MECH'], ['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITK', 'CSE']]","['NITK', 'CSE']",1
XYZ4203,student4864,F,Gen,No,1679,"[['NITK', 'CSE'], ['NITB', 'CSE'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITT', 'CSE'], ['NITG', 'ECE'], ['NITB', 'ECE']]","['NITK', 'CSE']",1
XYZ4203,student2510,M,Gen,No,2068,"[['MNNIT', 'CSE'], ['NITK', 'ECE'], ['NITT', 'MECH'], ['SVNIT', 'ECE'], ['NITT', 'ECE'], ['MNNIT', 'CSE'], ['NITC', 'ECE'], ['NITG', 'MECH']]","['MNNIT', 'CSE']",1
XYZ4206,student4263,F,Gen,No,1594,"[['MNNIT', 'CSE'], ['NITB', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'CSE'], ['NITAP', 'ECE'], ['NITC', 'ECE'], ['SVNIT', 'ECE']]","['MNNIT', 'CSE']",1
XYZ4206,student3212,M,Gen,No,950,"[['SVNIT', 'AGRI'], ['NITAP', 'CSE'], ['NITC', 'CSE'], ['NITC', 'ECE'], ['VNIT', 'CSE'], ['NITC', 'ECE'], ['NITG', 'MECH'], ['NITK', 'MECH'], ['NITT', 'CSE'], ['NITG', 'CSE']]","['SVNIT', 'AGRI']",1
XYZ4206,student2675,M,Res,No,1173,"[['NITC', 'ECE'], ['NITK', 'MECH'], ['NITB', 'CSE'], ['NITB', 'CSE'], ['VNIT', 'MECH'], ['NITG', 'ECE'], ['NITT', 'ECE'], ['NITT', 'ECE'], ['VNIT', 'CSE'], ['NITC', 'MECH']]","['NITK', 'MECH']",2
XYZ4208,student4576,M,Gen,No,808,"[['NITG', 'CSE'], ['NITC', 'CSE'], ['NITB', 'MECH'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'ECE'], ['NITG', 'MECH']]","['NITG', 'CSE']",1
XYZ4209,student4371,M,Gen,No,3845,"[['NITB', 'ECE'], ['NITT', 'CSE'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'MECH'], ['SVNIT', 'ECE'], ['NITC', 'ECE'], ['MNNIT', 'CSE']]","Sorry, you got no seat",0
XYZ4209,student3097,M,Gen,No,3753,"[['NITC', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'CSE'], ['MNNIT', 'MECH'], ['NITK', 'MECH'], ['NITAP', 'ECE'], ['NITG', 'ECE'], ['SVNIT', 'CSE'], ['NITT', 'ECE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4209,student2447,M,Gen,No,366,"[['NITG', 'ECE'], ['SVNIT', 'CSE'], ['NITB', 'ECE'], ['NITK', 'MECH'], ['NITT', 'CSE'], ['SVNIT', 'ECE'], ['VNIT', 'ECE'], ['SVNIT', 'ECE'], ['NITG', 'MECH'], ['VNIT', 'ECE']]","['NITG', 'ECE']",1
XYZ4210,student2393,M,Gen,No,2642,"[['MNNIT', 'CIVIL'], ['VNIT', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITAP', 'ECE'], ['SVNIT', 'ECE'], ['NITG', 'CSE'], ['NITC', 'ECE'], ['NITAP', 'ECE']]","Sorry, you got no seat",0
XYZ4210,student2816,M,Res,No,95,"[['VNIT', 'MECH'], ['NITK', 'ECE'], ['NITG', 'CSE'], ['NITT', 'MECH'], ['NITAP', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'ECE'], ['VNIT', 'MECH'], ['NITAP', 'MECH'], ['NITT', 'MECH']]","['VNIT', 'MECH']",1
XYZ4210,student898,M,Res,No,4744,"[['NITK', 'CIVIL'], ['NITK', 'CSE'], ['VNIT', 'MECH'], ['NITAP', 'MECH'], ['NITB', 'CSE'], ['VNIT', 'CSE'], ['MNNIT', 'CSE'], ['SVNIT', 'ECE'], ['NITT', 'CSE'], ['NITT', 'CSE']]","['NITK', 'CIVIL']",1
XYZ4210,student4855,F,Res,No,2441,"[['NITK', 'CSE'], ['NITK', 'MECH'], ['NITG', 'CSE'], ['NITK', 'MECH']]","['NITK', 'CSE']",1
XYZ4211,student2021,F,Gen,No,3014,"[['SVNIT', 'MECH'], ['NITG', 'CSE'], ['NITB', 'CSE'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['NITG', 'ECE'], ['MNNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITT', 'MECH'], ['NITC', 'ECE']]","Sorry, you got no seat",0
XYZ4211,student1134,M,Res,No,960,"[['NITT', 'CIVIL'], ['SVNIT', 'CSE'], ['NITG', 'CSE']]","['NITT', 'CIVIL']",1
XYZ4213,student3397,F,Gen,No,4294,"[['NITG', 'CIVIL'], ['SVNIT', 'MECH'], ['VNIT', 'MECH'], ['NITAP', 'ECE'], ['MNNIT', 'CSE'], ['NITG', 'CSE'], ['NITK', 'MECH'], ['SVNIT', 'ECE'], ['VNIT', 'CSE']]","Sorry, you got no seat",0
XYZ4214,student2261,M,Gen,No,2948,"[['NITC', 'CIVIL'], ['NITK', 'ECE'], ['NITG', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['VNIT', 'CSE'], ['NITG', 'ECE'], ['SVNIT', 'ECE'], ['NITAP', 'CSE'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ4215,student302,M,Gen,No,4115,"[['MNNIT', 'CIVIL'], ['NITK', 'CSE'], ['NITB', 'CSE']]","Sorry, you got no seat",0
XYZ4216,student4989,M,Gen,No,1547,"[['NITK', 'CIVIL'], ['MNNIT', 'CSE'], ['SVNIT', 'ECE'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'MECH']]","['NITK', 'CIVIL']",1
XYZ4216,student4103,F,Gen,No,4884,"[['VNIT', 'CSE'], ['VNIT', 'MECH'], ['NITG', 'MECH'], ['NITT', 'CSE'], ['NITC', 'ECE'], ['VNIT', 'MECH'], ['SVNIT', 'CSE'], ['NITK', 'ECE'], ['NITK', 'ECE'], ['NITAP', 'MECH']]","Sorry, you got no seat",0
XYZ4219,student1017,F,Gen,No,3434,"[['NITB', 'AGRI'], ['VNIT', 'CSE'], ['MNNIT', 'ECE'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['VNIT', 'MECH'], ['NITT', 'ECE'], ['NITC', 'ECE'], ['NITC', 'ECE'], ['NITT', 'MECH']]","Sorry, you got no seat",0
XYZ4219,student3092,M,Gen,No,1520,"[['NITAP', 'MECH'], ['NITG', 'MECH'], ['NITT', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'ECE'], ['SVNIT', 'ECE'], ['NITG', 'ECE'], ['SVNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITT', 'ECE']]","['NITAP', 'MECH']",1
XYZ4219,student509,M,Gen,No,2992,"[['SVNIT', 'CIVIL'], ['NITC', 'ECE'], ['MNNIT', 'MECH'], ['NITC', 'MECH'], ['SVNIT', 'MECH'], ['NITAP', 'CSE'], ['NITB', 'MECH'], ['VNIT', 'ECE'], ['NITAP', 'CSE']]","Sorry, you got no seat",0
XYZ4220,student4343,F,Gen,No,1071,"[['NITAP', 'CIVIL'], ['NITB', 'MECH'], ['NITG', 'ECE'], ['NITB', 'MECH'], ['NITG', 'ECE'], ['VNIT', 'ECE'], ['NITG', 'CSE'], ['NITAP', 'MECH'], ['NITAP', 'MECH'], ['NITAP', 'ECE']]","['NITB', 'MECH']",2
XYZ4221,student4128,F,Res,No,1067,"[['NITG', 'AGRI'], ['NITAP', 'ECE'], ['NITB', 'CSE'], ['NITC', 'ECE'], ['NITK', 'MECH']]","['NITG', 'AGRI']",1
XYZ4226,student2061,M,Gen,No,2056,"[['NITB', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['NITK', 'ECE'], ['NITAP', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'ECE'], ['NITAP', 'MECH'], ['MNNIT', 'MECH']]","['SVNIT', 'CSE']",2
XYZ4230,student636,M,Res,No,2049,"[['NITC', 'AGRI'], ['NITC', 'MECH'], ['VNIT', 'MECH'], ['MNNIT', 'MECH'], ['NITG', 'CSE'], ['NITB', 'MECH']]","['NITC', 'AGRI']",1
XYZ4230,student68,M,Gen,No,3607,"[['NITC', 'CIVIL'], ['NITK', 'CSE'], ['SVNIT', 'ECE']]","Sorry, you got no seat",0
XYZ4232,student511,M,Gen,No,1390,"[['NITK', 'MECH'], ['SVNIT', 'CSE'], ['SVNIT', 'ECE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['NITAP', 'MECH'], ['NITG', 'ECE'], ['NITC', 'CSE'], ['NITAP', 'ECE']]","['NITK', 'MECH']",1
XYZ4233,student1285,M,Gen,No,4358,"[['NITG', 'CIVIL'], ['NITAP', 'CSE'], ['NITT', 'CSE'], ['VNIT', 'ECE'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ4233,student3829,M,Gen,No,1623,"[['SVNIT', 'ECE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITT', 'MECH'], ['NITC', 'ECE'], ['NITAP', 'ECE'], ['NITAP', 'MECH']]","['SVNIT', 'ECE']",1
XYZ4236,student3949,F,Res,No,1391,"[['NITAP', 'AGRI'], ['MNNIT', 'MECH'], ['NITT', 'CSE']]","['NITAP', 'AGRI']",1
XYZ4240,student4573,M,Gen,No,4507,"[['NITC', 'CIVIL'], ['NITC', 'CSE'], ['NITB', 'CSE'], ['NITB', 'ECE'], ['VNIT', 'CSE'], ['NITB', 'MECH']]","Sorry, you got no seat",0
XYZ4240,student2882,F,Gen,No,3363,"[['NITG', 'MECH'], ['NITB', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITC', 'ECE'], ['NITAP', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4241,student3482,M,Res,No,3157,"[['NITG', 'MECH'], ['NITT', 'MECH'], ['NITC', 'MECH'], ['NITC', 'MECH'], ['NITC', 'ECE'], ['NITG', 'MECH'], ['NITB', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'MECH'], ['NITB', 'CSE']]","['NITB', 'CSE']",10
XYZ4241,student3355,M,Gen,No,1194,"[['NITT', 'CIVIL'], ['NITAP', 'MECH'], ['NITAP', 'ECE']]","['NITT', 'CIVIL']",1
XYZ4242,student3429,M,Gen,No,346,"[['NITG', 'CIVIL'], ['VNIT', 'CSE'], ['NITG', 'MECH'], ['NITB', 'CSE'], ['NITK', 'MECH'], ['NITK', 'MECH'], ['NITAP', 'MECH'], ['NITB', 'CSE'], ['MNNIT', 'MECH'], ['MNNIT', 'ECE']]","['NITG', 'CIVIL']",1
XYZ4242,student1174,M,Res,No,2801,"[['NITAP', 'CSE'], ['NITC', 'MECH'], ['SVNIT', 'ECE'], ['MNNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITAP', 'ECE'], ['NITG', 'MECH'], ['NITB', 'MECH'], ['NITB', 'CSE'], ['SVNIT', 'MECH']]","['SVNIT', 'ECE']",3
XYZ4243,student4824,F,Res,No,1417,"[['NITG', 'MECH'], ['NITG', 'ECE'], ['NITK', 'MECH'], ['NITK', 'MECH'], ['NITT', 'ECE'], ['NITAP', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'MECH'], ['NITT', 'MECH'], ['NITG', 'CSE']]","['NITG', 'ECE']",2
XYZ4243,student3830,F,Gen,No,618,"[['NITAP', 'AGRI'], ['NITG', 'MECH'], ['SVNIT', 'ECE'], ['NITG', 'CSE'], ['VNIT', 'MECH'], ['NITT', 'ECE'], ['NITC', 'CSE'], ['NITG', 'ECE']]","['NITAP', 'AGRI']",1
XYZ4245,student2981,M,Gen,No,371,"[['VNIT', 'CIVIL'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['NITG', 'MECH']]","['VNIT', 'CIVIL']",1
XYZ4246,student3038,F,Gen,No,3001,"[['NITK', 'MECH'], ['SVNIT', 'MECH'], ['NITK', 'CSE']]","Sorry, you got no seat",0
XYZ4247,student1625,M,Gen,No,2204,"[['VNIT', 'ECE'], ['NITT', 'MECH'], ['NITC', 'MECH'], ['NITK', 'CSE'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITC', 'ECE'], ['NITT', 'CSE'], ['NITG', 'MECH'], ['NITK', 'CSE']]","['NITT', 'CSE']",8
XYZ4249,student453,F,Gen,Yes,3851,"[['NITAP', 'CIVIL'], ['MNNIT', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['NITG', 'ECE'], ['NITT', 'CSE'], ['VNIT', 'ECE']]","['MNNIT', 'CSE']",2
XYZ4250,student41,M,Res,No,2382,"[['NITG', 'ECE'], ['NITG', 'MECH'], ['SVNIT', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'CSE'], ['VNIT', 'ECE'], ['SVNIT', 'CSE'], ['SVNIT', 'ECE'], ['VNIT', 'ECE'], ['MNNIT', 'CSE']]","['SVNIT', 'MECH']",3
XYZ4251,student2742,M,Res,No,3125,"[['SVNIT', 'CIVIL'], ['NITC', 'CSE'], ['NITAP', 'ECE'], ['NITT', 'ECE'], ['SVNIT', 'CSE'], ['NITK', 'CSE'], ['NITC', 'ECE'], ['NITK', 'CSE'], ['NITC', 'ECE'], ['NITG', 'MECH']]","['NITC', 'CSE']",2
XYZ4251,student563,M,Res,No,3200,"[['SVNIT', 'MECH'], ['NITG', 'MECH'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4252,student714,M,Gen,No,4037,"[['NITC', 'CSE'], ['VNIT', 'CSE'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['NITK', 'ECE'], ['NITB', 'ECE'], ['NITAP', 'MECH'], ['NITT', 'MECH'], ['NITK', 'MECH'], ['NITB', 'CSE']]","Sorry, you got no seat",0
XYZ4252,student649,M,Gen,No,3325,"[['VNIT', 'CIVIL'], ['NITAP', 'CSE'], ['NITC', 'MECH'], ['NITB', 'ECE'], ['NITG', 'MECH'], ['NITB', 'MECH'], ['NITK', 'CSE'], ['NITB', 'CSE'], ['NITB', 'ECE'], ['VNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4252,student3503,M,Res,No,3853,"[['NITK', 'ECE'], ['NITB', 'MECH'], ['NITG', 'CSE'], ['NITT', 'CSE'], ['MNNIT', 'CSE'], ['NITAP', 'ECE'], ['NITT', 'MECH'], ['MNNIT', 'CSE'], ['NITC', 'MECH'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ4254,student1612,F,Res,No,4936,"[['VNIT', 'AGRI'], ['NITG', 'ECE'], ['VNIT', 'ECE'], ['NITG', 'MECH'], ['NITB', 'CSE'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITT', 'MECH'], ['SVNIT', 'MECH'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ4254,student2782,M,Gen,No,2412,"[['SVNIT', 'CIVIL'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITK', 'ECE'], ['NITG', 'ECE'], ['NITT', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'ECE'], ['MNNIT', 'ECE'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4255,student4834,M,Res,No,4932,"[['VNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'CSE'], ['NITT', 'ECE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['VNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ4256,student3240,M,Gen,No,3668,"[['NITT', 'CIVIL'], ['SVNIT', 'ECE'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITB', 'MECH'], ['MNNIT', 'CSE'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITT', 'ECE']]","['NITT', 'CIVIL']",1
XYZ4259,student4123,M,Gen,No,2727,"[['NITAP', 'AGRI'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4261,student2636,F,Gen,No,2437,"[['VNIT', 'MECH'], ['SVNIT', 'CSE'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['NITC', 'ECE'], ['VNIT', 'MECH'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4261,student4764,F,Gen,No,3376,"[['VNIT', 'CIVIL'], ['NITAP', 'ECE'], ['NITC', 'CSE'], ['NITB', 'ECE']]","Sorry, you got no seat",0
XYZ4261,student2508,F,Res,No,1809,"[['NITB', 'ECE'], ['SVNIT', 'MECH'], ['MNNIT', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITK', 'MECH'], ['SVNIT', 'ECE']]","['NITB', 'ECE']",1
XYZ4264,student937,M,Gen,No,4952,"[['NITG', 'ECE'], ['MNNIT', 'MECH'], ['NITG', 'CSE'], ['MNNIT', 'MECH'], ['VNIT', 'ECE'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['NITT', 'MECH'], ['NITG', 'CSE'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4265,student3303,F,Gen,No,3092,"[['SVNIT', 'MECH'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['NITK', 'CSE'], ['VNIT', 'CSE'], ['SVNIT', 'ECE'], ['NITC', 'CSE'], ['NITC', 'ECE'], ['NITG', 'CSE'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4265,student1188,M,Gen,No,2308,"[['VNIT', 'CIVIL'], ['NITAP', 'CSE'], ['NITAP', 'ECE']]","['VNIT', 'CIVIL']",1
XYZ4266,student2864,M,Res,No,2264,"[['NITAP', 'CSE'], ['VNIT', 'ECE'], ['NITG', 'MECH']]","['NITAP', 'CSE']",1
XYZ4266,student2585,M,Res,No,2630,"[['NITT', 'AGRI'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['SVNIT', 'CSE'], ['NITB', 'ECE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['NITC', 'ECE'], ['NITB', 'ECE'], ['NITAP', 'CSE']]","['SVNIT', 'CSE']",4
XYZ4270,student1653,M,Res,No,260,"[['NITAP', 'CSE'], ['NITC', 'ECE'], ['NITK', 'MECH'], ['NITB', 'ECE'], ['VNIT', 'CSE'], ['NITB', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'ECE'], ['NITC', 'CSE'], ['NITB', 'MECH']]","['NITAP', 'CSE']",1
XYZ4271,student797,M,Res,No,4008,"[['NITG', 'CSE'], ['NITB', 'ECE'], ['NITB', 'ECE'], ['NITK', 'CSE'], ['MNNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'MECH'], ['VNIT', 'CSE'], ['NITC', 'CSE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ4276,student3263,F,Gen,No,4622,"[['NITC', 'MECH'], ['NITAP', 'CSE'], ['MNNIT', 'MECH'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'CSE'], ['MNNIT', 'CSE'], ['VNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ4277,student73,M,Gen,No,3110,"[['VNIT', 'CIVIL'], ['NITK', 'ECE'], ['NITC', 'ECE'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['NITB', 'ECE'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ4277,student4086,F,Gen,No,3965,"[['NITC', 'AGRI'], ['MNNIT', 'CSE'], ['NITC', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'MECH'], ['NITB', 'ECE']]","Sorry, you got no seat",0
XYZ4278,student1147,M,Res,No,3572,"[['NITK', 'MECH'], ['SVNIT', 'ECE'], ['NITT', 'CSE'], ['SVNIT', 'CSE'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'CSE'], ['NITK', 'ECE'], ['NITB', 'MECH']]","['NITT', 'CSE']",3
XYZ4278,student1899,F,Gen,No,2638,"[['SVNIT', 'CSE'], ['NITB', 'CSE'], ['NITG', 'ECE'], ['NITG', 'ECE'], ['MNNIT', 'MECH'], ['NITT', 'ECE'], ['NITT', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'CSE'], ['NITC', 'ECE']]","Sorry, you got no seat",0
XYZ4280,student1865,M,Res,No,212,"[['NITG', 'AGRI'], ['MNNIT', 'MECH'], ['NITC', 'CSE'], ['NITG', 'CSE'], ['NITAP', 'CSE']]","['NITG', 'AGRI']",1
XYZ4282,student3859,F,Gen,No,3320,"[['NITK', 'ECE'], ['NITT', 'MECH'], ['MNNIT', 'ECE'], ['NITAP', 'MECH'], ['NITG', 'CSE'], ['NITT', 'ECE'], ['NITC', 'MECH'], ['NITT', 'CSE'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ4283,student1662,F,Gen,Yes,4881,"[['NITT', 'ECE'], ['NITAP', 'MECH'], ['NITK', 'CSE'], ['NITG', 'ECE'], ['MNNIT', 'MECH']]","['NITK', 'CSE']",3
XYZ4284,student4699,M,Gen,No,4660,"[['NITB', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['NITC', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'ECE'], ['SVNIT', 'CSE']]","Sorry, you got no seat",0
XYZ4284,student77,M,Gen,No,4363,"[['NITB', 'CIVIL'], ['NITT', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'ECE'], ['NITK', 'CSE'], ['NITT', 'CSE'], ['SVNIT', 'MECH'], ['NITT', 'MECH'], ['NITAP', 'CSE']]","Sorry, you got no seat",0
XYZ4285,student2616,F,Gen,No,1086,"[['NITT', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'CSE'], ['VNIT', 'ECE'], ['NITC', 'MECH'], ['NITB', 'ECE'], ['SVNIT', 'ECE'], ['MNNIT', 'MECH'], ['NITK', 'ECE'], ['NITB', 'MECH']]","['SVNIT', 'CSE']",2
